2.59808,-2.0,14.98
2.59808,-2.0,14.96
2.59808,-2.0,14.94
2.59808,-2.0,14.92
2.59808,-2.0,14.9
2.59808,-2.0,14.88
2.59808,-2.0,14.86
2.59808,-2.0,14.84
2.59808,-2.0,14.82
2.59808,-2.0,14.8
2.6849,-1.9924,14.78
2.84808,-1.93301,14.76
2.9811,-1.82139,14.74
3.03109,-1.75,14.72
3.09048,-1.58682,14.7
3.09048,-1.41318,14.68
3.03109,-1.25,14.66
2.9811,-1.17861,14.64
2.84808,-1.06699,14.62
2.6849,-1.0076,14.6
2.59808,-1.0,14.58
2.42707,-1.03015,14.56
2.27668,-1.11698,14.54
2.16506,-1.25,14.52
2.16506,-1.25,14.5
2.16506,-1.25,14.48
2.16506,-1.25,14.46
2.16506,-1.25,14.44
2.22445,-1.08682,14.42
2.22445,-0.913176,14.4
2.16506,-0.75,14.38
2.16506,-0.75,14.36
2.16506,-0.75,14.34
2.16506,-0.75,14.32
2.16506,-0.75,14.3
2.16506,-0.75,14.28
2.16506,-0.75,14.26
2.16506,-0.75,14.24
2.16506,-0.75,14.22
2.16506,-0.75,14.2
2.16506,-0.75,14.18
2.16506,-0.75,14.16
2.05344,-0.616978,14.14
1.90306,-0.530154,14.12
1.73205,-0.5,14.1
1.73205,-0.5,14.08
1.73205,-0.5,14.06
1.73205,-0.5,14.04
1.73205,-0.5,14.02
1.73205,-0.5,14.0
1.73205,-0.5,13.98
1.73205,-0.5,13.96
1.73205,-0.5,13.94
1.73205,-0.5,13.92
1.73205,-0.5,13.9
1.73205,-0.5,13.88
1.73205,-0.5,13.86
1.73205,-0.5,13.84
1.73205,-0.5,13.82
1.73205,-0.5,13.8
1.73205,-0.5,13.78
1.73205,-0.5,13.76
1.73205,-0.5,13.74
1.73205,-0.5,13.72
1.73205,-0.5,13.7
1.73205,-0.5,13.68
1.64523,-0.507596,13.66
1.48205,-0.566987,13.64
1.34903,-0.678606,13.62
1.29904,-0.75,13.6
1.29904,-0.75,13.58
1.29904,-0.75,13.56
1.29904,-0.75,13.54
1.29904,-0.75,13.52
1.29904,-0.75,13.5
1.29904,-0.75,13.48
1.29904,-0.75,13.46
1.29904,-0.75,13.44
1.29904,-0.75,13.42
1.29904,-0.75,13.4
1.2622,-0.82899,13.38
1.23205,-1.0,13.36
1.2622,-1.17101,13.34
1.29904,-1.25,13.32
1.29904,-1.25,13.3
1.29904,-1.25,13.28
1.29904,-1.25,13.26
1.29904,-1.25,13.24
1.29904,-1.25,13.22
1.29904,-1.25,13.2
1.29904,-1.25,13.18
1.29904,-1.25,13.16
1.29904,-1.25,13.14
1.29904,-1.25,13.12
1.29904,-1.25,13.1
1.29904,-1.25,13.08
1.29904,-1.25,13.06
1.29904,-1.25,13.04
1.29904,-1.25,13.02
1.29904,-1.25,13.0
1.29904,-1.25,12.98
1.29904,-1.25,12.96
1.29904,-1.25,12.94
1.29904,-1.25,12.92
1.29904,-1.25,12.9
1.41066,-1.38302,12.88
1.56104,-1.46985,12.86
1.73205,-1.5,12.84
1.73205,-1.5,12.82
1.73205,-1.5,12.8
1.73205,-1.5,12.78
1.73205,-1.5,12.76
1.73205,-1.5,12.74
1.73205,-1.5,12.72
1.73205,-1.5,12.7
1.73205,-1.5,12.68
1.73205,-1.5,12.66
1.73205,-1.5,12.64
1.73205,-1.5,12.62
1.90306,-1.46985,12.6
2.05344,-1.38302,12.58
2.16506,-1.25,12.56
2.16506,-1.25,12.54
2.16506,-1.25,12.52
2.16506,-1.25,12.5
2.16506,-1.25,12.48
2.10567,-1.41318,12.46
2.10567,-1.58682,12.44
2.16506,-1.75,12.42
2.21505,-1.82139,12.4
2.34808,-1.93301,12.38
2.51125,-1.9924,12.36
2.59808,-2.0,12.34
2.76909,-1.96985,12.32
2.91947,-1.88302,12.3
3.03109,-1.75,12.28
3.06792,-1.67101,12.26
3.09808,-1.5,12.24
3.06792,-1.32899,12.22
3.03109,-1.25,12.2
3.03109,-1.25,12.18
3.03109,-1.25,12.16
3.03109,-1.25,12.14
3.03109,-1.25,12.12
3.03109,-1.25,12.1
3.03109,-1.25,12.08
3.03109,-1.25,12.06
3.03109,-1.25,12.04
3.03109,-1.25,12.02
3.03109,-1.25,12.0
3.03109,-1.25,11.98
3.03109,-1.25,11.96
3.03109,-1.25,11.94
3.03109,-1.25,11.92
3.03109,-1.25,11.9
3.03109,-1.25,11.88
3.03109,-1.25,11.86
3.03109,-1.25,11.84
3.03109,-1.25,11.82
3.03109,-1.25,11.8
3.03109,-1.25,11.78
3.03109,-1.25,11.76
3.03109,-1.25,11.74
3.03109,-1.25,11.72
2.9811,-1.17861,11.7
2.84808,-1.06699,11.68
2.6849,-1.0076,11.66
2.59808,-1.0,11.64
2.42707,-1.03015,11.62
2.27668,-1.11698,11.6
2.16506,-1.25,11.58
2.12823,-1.32899,11.56
2.09808,-1.5,11.54
2.12823,-1.67101,11.52
2.16506,-1.75,11.5
2.27668,-1.88302,11.48
2.42707,-1.96985,11.46
2.59808,-2.0,11.44
2.59808,-2.0,11.42
2.59808,-2.0,11.4
2.59808,-2.0,11.38
2.59808,-2.0,11.36
2.59808,-2.0,11.34
2.59808,-2.0,11.32
2.59808,-2.0,11.3
2.59808,-2.0,11.28
2.59808,-2.0,11.26
2.59808,-2.0,11.24
2.59808,-2.0,11.22
2.59808,-2.0,11.2
2.59808,-2.0,11.18
2.59808,-2.0,11.16
2.59808,-2.0,11.14
2.59808,-2.0,11.12
2.59808,-2.0,11.1
2.59808,-2.0,11.08
2.59808,-2.0,11.06
2.59808,-2.0,11.04
2.59808,-2.0,11.02
2.59808,-2.0,11.0
2.59808,-2.0,10.98
2.59808,-2.0,10.96
2.59808,-2.0,10.94
2.76909,-1.96985,10.92
2.91947,-1.88302,10.9
3.03109,-1.75,10.88
3.06792,-1.67101,10.86
3.09808,-1.5,10.84
3.06792,-1.32899,10.82
3.03109,-1.25,10.8
2.91947,-1.11698,10.78
2.76909,-1.03015,10.76
2.59808,-1.0,10.74
2.51125,-1.0076,10.72
2.34808,-1.06699,10.7
2.21505,-1.17861,10.68
2.16506,-1.25,10.66
2.16506,-1.25,10.64
2.16506,-1.25,10.62
2.16506,-1.25,10.6
2.2019,-1.17101,10.58
2.23205,-1.0,10.56
2.2019,-0.82899,10.54
2.16506,-0.75,10.52
2.16506,-0.75,10.5
2.16506,-0.75,10.48
2.16506,-0.75,10.46
2.16506,-0.75,10.44
2.16506,-0.75,10.42
2.16506,-0.75,10.4
2.16506,-0.75,10.38
2.16506,-0.75,10.36
2.16506,-0.75,10.34
2.16506,-0.75,10.32
2.11507,-0.678606,10.3
1.98205,-0.566987,10.28
1.81887,-0.507596,10.26
1.73205,-0.5,10.24
1.73205,-0.5,10.22
1.73205,-0.5,10.2
1.73205,-0.5,10.18
1.73205,-0.5,10.16
1.73205,-0.5,10.14
1.73205,-0.5,10.12
1.73205,-0.5,10.1
1.73205,-0.5,10.08
1.73205,-0.5,10.06
1.73205,-0.5,10.04
1.73205,-0.5,10.02
1.73205,-0.5,10.0
1.73205,-0.5,9.98
1.73205,-0.5,9.96
1.73205,-0.5,9.94
1.73205,-0.5,9.92
1.73205,-0.5,9.9
1.73205,-0.5,9.88
1.73205,-0.5,9.86
1.73205,-0.5,9.84
1.73205,-0.5,9.82
1.56104,-0.530154,9.8
1.41066,-0.616978,9.78
1.29904,-0.75,9.76
1.29904,-0.75,9.74
1.29904,-0.75,9.72
1.29904,-0.75,9.7
1.29904,-0.75,9.68
1.29904,-0.75,9.66
1.29904,-0.75,9.64
1.29904,-0.75,9.62
1.29904,-0.75,9.6
1.29904,-0.75,9.58
1.29904,-0.75,9.56
1.29904,-0.75,9.54
1.23965,-0.913176,9.52
1.23965,-1.08682,9.5
1.29904,-1.25,9.48
1.29904,-1.25,9.46
1.29904,-1.25,9.44
1.29904,-1.25,9.42
1.29904,-1.25,9.4
1.29904,-1.25,9.38
1.29904,-1.25,9.36
1.29904,-1.25,9.34
1.29904,-1.25,9.32
1.29904,-1.25,9.3
1.29904,-1.25,9.28
1.29904,-1.25,9.26
1.29904,-1.25,9.24
1.29904,-1.25,9.22
1.29904,-1.25,9.2
1.29904,-1.25,9.18
1.29904,-1.25,9.16
1.29904,-1.25,9.14
1.29904,-1.25,9.12
1.29904,-1.25,9.1
1.29904,-1.25,9.08
1.29904,-1.25,9.06
1.34903,-1.32139,9.04
1.48205,-1.43301,9.02
1.64523,-1.4924,9.0
1.73205,-1.5,8.98
1.73205,-1.5,8.96
1.73205,-1.5,8.94
1.73205,-1.5,8.92
1.73205,-1.5,8.9
1.73205,-1.5,8.88
1.73205,-1.5,8.86
1.73205,-1.5,8.84
1.73205,-1.5,8.82
1.73205,-1.5,8.8
1.73205,-1.5,8.78
1.81887,-1.4924,8.76
1.98205,-1.43301,8.74
2.11507,-1.32139,8.72
2.16506,-1.25,8.7
2.16506,-1.25,8.68
2.16506,-1.25,8.66
2.16506,-1.25,8.64
2.12823,-1.32899,8.62
2.09808,-1.5,8.6
2.12823,-1.67101,8.58
2.16506,-1.75,8.56
2.27668,-1.88302,8.54
2.42707,-1.96985,8.52
2.59808,-2.0,8.5
2.6849,-1.9924,8.48
2.84808,-1.93301,8.46
2.9811,-1.82139,8.44
3.03109,-1.75,8.42
3.09048,-1.58682,8.4
3.09048,-1.41318,8.38
3.03109,-1.25,8.36
3.03109,-1.25,8.34
3.03109,-1.25,8.32
3.03109,-1.25,8.3
3.03109,-1.25,8.28
3.03109,-1.25,8.26
3.03109,-1.25,8.24
3.03109,-1.25,8.22
3.03109,-1.25,8.2
3.03109,-1.25,8.18
3.03109,-1.25,8.16
3.03109,-1.25,8.14
3.03109,-1.25,8.12
3.03109,-1.25,8.1
3.03109,-1.25,8.08
3.03109,-1.25,8.06
3.03109,-1.25,8.04
3.03109,-1.25,8.02
3.03109,-1.25,8.0
3.03109,-1.25,7.98
3.03109,-1.25,7.96
3.03109,-1.25,7.94
3.03109,-1.25,7.92
3.03109,-1.25,7.9
3.03109,-1.25,7.88
3.03109,-1.25,7.86
2.91947,-1.11698,7.84
2.76909,-1.03015,7.82
2.59808,-1.0,7.8
2.51125,-1.0076,7.78
2.34808,-1.06699,7.76
2.21505,-1.17861,7.74
2.16506,-1.25,7.72
